user_id,session_drop_ratio,duration_drop_ratio,feature_drop_ratio,zero_session_days,session_volatility,silent_churn
101,-0.10204019159066377,-0.10485128097748941,-0.5789382272911482,18,1.4572133205790114,0
102,-0.034883599243258484,-0.04135336013908248,0.15584354866149885,0,1.4705175866117115,0
103,-0.03174588057517175,0.023300957300413348,-0.09374978027395257,0,1.1353474062303386,0
104,0.8823498270006105,0.711441724216332,0.9999857144897931,30,1.7189913716567087,1
105,-0.02857136734706987,0.10071931577052257,0.07246361058635374,0,1.8955562727129,0
106,-0.10309246466248047,-0.01086955931002227,-0.0882350994813983,0,1.6370019184163704,0
107,0.010988974761621625,0.026315780440807596,-0.07999968000128006,0,1.33655976670986,0
108,-0.499993181911156,0.07202676447566277,0.009523782313002882,40,0.9743911956946198,0
109,0.04597685295338061,0.010256394477341793,0.07575740358165867,6,1.65142846651769,0
110,0.8142822245047521,0.7207484926294107,0.801524882004087,33,1.3350176627296921,1
111,0.017093973263316357,-0.5620431802446934,-0.0697669551142667,3,2.055290666874961,0
112,0.08695614366894046,-0.039682508188485566,-0.18181694215721267,10,1.262342312867801,0
113,0.10294072232034274,-0.23295414837361084,0.07746462507473587,0,1.0298903617877833,0
114,0.07407325103795141,0.07253880372631837,0.04545423553930313,32,0.9050420562578877,0
115,0.9655072533732411,0.6780948506124663,0.7761176654082118,57,0.7382031022860301,1
116,0.09259207819215823,0.02127656179272047,0.025640927022075634,17,1.422355837980673,0
117,-0.2285694694045479,-0.39459395471250575,-0.1666654761989796,26,1.0120374130156062,0
118,-0.0925920781921581,0.011705679746314555,0.11999928000432007,15,1.393806525029024,0
119,-0.03508762696238518,-0.15223085126179695,0.037735635458667205,0,1.6963278250054261,0
120,0.9062457519730376,0.7275940822190747,0.8666493336799932,45,1.3673561794018096,1
121,0.9523741497084545,0.6932768739851635,0.8867874332786796,60,1.175116537371717,1
122,0.8979536859978408,0.7551263853583648,0.8161746702029334,44,1.3137133236095362,1
123,-0.6153775148748283,0.16450195086326727,0.35713903065324304,27,0.9438677831190063,0
124,0.03289467191841058,0.0,-0.047618911565014535,0,2.3157712547593166,0
125,0.8518423869364415,0.709090135538034,0.7755078300780711,58,0.8637519410862919,1
126,0.7692287968492388,0.7235136510230096,0.8396202652256645,16,2.092254308129784,1
127,-0.05384602958608559,0.020785212199118226,-0.06060592286532681,4,2.269622439411047,0
128,0.06896516052503175,-0.15151504556057402,-0.4999892859438725,16,1.3495733824460014,0
129,0.20183430687805448,-0.024999985576931415,-0.28571020413994097,4,1.8738292224896536,0
130,0.8059665404483263,0.746861455944693,0.88157546746526,34,1.2432087676452666,1
131,-0.1999989090968596,0.05374997984375757,0.1538455621324533,0,0.9588278320353676,0
132,-0.2203378626888338,-0.034912692085267774,0.07999904001151985,3,1.287605370644228,0
133,0.8518471193678554,0.7076408433683504,0.83999748000756,39,1.3020678838034747,1
134,0.16551689893055394,-0.1422016391720563,-0.09999925000562494,0,2.204183968341149,0
135,0.8372063818382028,0.7346197582799427,0.7873997148038234,22,1.4613198419235607,1
136,0.23333216667249992,-0.07787606484456745,-0.013888831018759595,12,1.2858589380213479,0
137,-0.024691266575555804,-0.039260942775328316,-0.03149598859215282,5,1.6200984850074995,0
138,-0.1304344423449329,-0.04009432543832825,0.05063271911625651,0,1.9696828264859825,0
139,0.015624926758155765,0.10928943832332506,0.3499982500087499,0,0.9943661523522511,0
140,0.02564095989497465,0.13917504251282092,0.4166631944733794,1,1.8772905276869962,0
141,-0.10126543823251302,-0.055662156048662446,-0.022900710914402614,0,1.4638805679096982,0
142,0.791998099204562,0.7522117237064392,0.9047554422230317,15,2.2064483864114353,1
143,-0.032786804622611694,0.06157108604814053,0.05882318339303878,1,2.0562926774976824,0
144,0.9310248514670538,0.703469365801862,0.7943245510825154,61,0.902278984457002,1
145,-0.3599956800518393,0.15227262345048395,-0.05555540123499649,35,1.0807589694573076,0
146,0.12698352230068752,-0.11801220246173463,-0.09999940000359989,10,1.3281265375991689,0
147,0.781510634847139,0.7124991093761134,0.7755078300780711,18,2.040201453909474,1
148,-0.3225775234433214,0.03739835574063943,0.242422038587528,27,0.9933612343063934,0
149,0.8518423869364415,0.7142852831275956,0.9333146670399927,53,0.7368489106347519,1
150,0.06707304803710734,-0.037179472879689854,0.019230713757556528,0,2.089029665615169,0
151,-0.09782576795945223,0.04719759835020794,-0.39999200015999675,3,1.753505495599067,0
152,-0.04705865744003255,-0.009478669616586596,-0.0552146223043761,0,1.3538219814854016,0
153,0.9166552084765608,0.6810028519682596,0.8499974500076499,61,0.877233194426229,1
154,0.03418794652663283,0.019417466302200925,0.419350780476318,4,1.973766781022435,0
155,0.10236196292449709,-0.134387192426254,-0.082352650520057,4,2.0156689580173146,0
156,0.9218706787311934,0.6950140513072862,0.8695614366894057,44,1.3137133236095362,1
157,-0.10869529773272468,0.06069361530623608,0.06849300994586992,5,1.822627919881643,0
158,0.8620645065628971,0.7366068962253696,0.7980746209385934,41,1.477927489060728,1
159,-0.40740288070873276,-0.0972972447041921,0.173911909270157,34,1.0950461599332328,0
160,-0.1999976000287996,0.051630392692614754,-0.1666659090943526,33,0.8373312340439821,0
161,0.14851441035323656,-0.03013697391631213,-0.10204019159066377,0,1.3400579486976172,0
162,0.010869529773272584,-0.015094331078680467,0.36363140502629504,6,1.7510474839039607,0
163,0.02222207407506179,0.0467980122667442,-0.22221851858024586,16,1.2951460326706683,0
164,-0.11110987655692713,-0.02140308392279995,0.13043308130763523,34,0.8983269231876807,0
165,0.7521348235859224,0.6855731126116723,0.8256858008647683,14,1.840215207519902,1
166,0.9393853995266709,0.7391298991812325,0.7981629408359426,57,0.9358980278864507,1
167,-0.12499843751953098,0.0,0.05882339965426546,48,0.9364981121750143,0
168,-0.1315784279798896,0.007281548095960099,-0.14062467041092866,10,1.973766781022435,0
169,-0.6315689752267072,0.07270691072475036,-0.0072463610586355484,35,0.8874910982304005,0
170,-0.08264442319564491,0.1585363920287901,-0.039603842760863074,2,2.1104342169965076,0
171,0.9117566609706383,0.7539053665171487,0.7999982857179592,58,0.8761651774792333,1
172,0.8399899201209586,0.7508413716289369,0.9285515310386206,61,0.7197065569312867,1
173,0.061728166438889835,-0.04884314999242927,-0.3333266667999973,4,1.5124947766647665,0
174,-0.036144447670671105,-0.17363327302256612,0.049999812500703116,3,1.4402801780420793,0
175,-0.018518467078332122,0.09018564050969206,-0.029702882070647342,0,1.4034023220029408,0
176,0.8857066939426234,0.7028559379612492,0.8168996826063044,49,1.0469621949730903,1
177,-0.23853145358315528,-0.10536773039698005,0.0,0,1.6946710926783257,0
178,0.27011447681412043,0.21192031928445101,0.07476614551547997,0,2.3406519787002207,0
179,-0.012195077335082877,0.0510543670185238,-0.11538394970798242,0,1.4883651975568284,0
180,-0.3777752592760494,-0.0645879301194231,-0.058822491367799386,14,1.4193244511484908,0
181,0.8309824042997002,0.7241371819270532,0.8636304752467596,26,1.5013934434916785,1
182,-0.9444287039660453,-0.0821191726678784,0.07407325103795141,40,0.9230032942241128,0
183,-0.18518312759487854,-0.005405396639897322,0.0,32,1.038341133545707,0
184,-0.22857077551206992,-0.1617644679934295,0.03649627044612298,0,2.0589320044021755,0
185,0.0,0.09523801520614965,0.44827122478043335,9,1.3804412256695648,0
186,0.28124736330596894,-0.02219320279639576,-0.03731334929847179,36,0.9268501421575538,0
187,-0.09999957143040818,-0.14999991346158847,0.3666630000366663,7,1.4001961695984966,0
188,0.09677325703299652,0.01724136657041873,0.42856530620991123,38,1.0856572596327345,0
189,-0.039603842760863074,-0.12341760435037569,-0.021582687231610213,2,1.6299705503493744,0
190,0.8850544193525769,0.721283418268538,0.9215632064909421,25,1.6323814393534277,1
191,0.11458297526153564,-0.019607814302233934,-0.014814781893077224,0,1.5682954319252966,0
192,0.006711395883095514,0.03020133214720405,0.04494374447683514,0,1.8264255287951672,0
193,0.04761882086275784,0.016736394670964515,0.08620667360343037,11,1.2219895363571212,0
194,-0.3666630000366663,-0.007947016709794657,-0.14634039263127338,34,1.0876677909502799,0
195,-0.0900898466040181,0.037383125163843345,-0.11764671280378584,0,2.4031814119779646,0
196,0.08333263889467576,-0.017191962299172903,0.049999812500703116,30,0.9807128799036896,0
197,0.8437460449404144,0.7009732819304804,0.88157546746526,36,1.2770909514897633,1
198,-0.23749910937833982,-0.0012690350498598157,-0.14736795568014,8,2.0676752401855576,0
199,0.9137883769566708,0.7041407618803044,0.9124965781378319,39,1.194034276176419,1
200,0.8811855014292037,0.7073788648681177,0.8239419212494622,29,1.8410291319447294,1
201,-0.053333120000853315,-0.051036658196176296,0.3448240190618718,9,1.63684938376095,0
202,0.8695623818617984,0.7016942016669135,0.8257556990400781,26,1.878620100804329,1
203,0.12121101929376406,-0.1314739464454823,-0.08333298611255793,33,0.9107486870900252,0
204,0.01666658333375005,-0.6515136708022632,0.012820463511037732,14,1.6061678868969074,0
205,-0.07999904001151985,-0.006085188994814085,0.10344791914510633,39,1.0498796078652237,0
206,-0.24050541580221846,-0.005524852721238565,-0.08064496618153336,3,1.5499989931936642,0
207,-0.07792177433074925,0.08422660755286018,0.05714273469413993,4,1.4064680265164167,0
208,-0.39129924392290527,0.0559610297121437,0.040816076636265484,34,1.0164686366968065,0
209,-0.3749953125585931,0.26007297427878284,-0.042552919874979514,31,0.9921036553311091,0
210,-0.03389813272135904,0.0041379293222362015,0.10526260388103219,0,1.05999788000636,0
211,0.8548345733810965,0.7228755335128627,0.8518494856032808,42,1.3677669819285494,1
212,0.7857100765531614,0.726026402703558,0.9130315691534459,34,1.166586407084151,1
213,0.0970870958628275,0.04898646166226615,-0.029629563786154643,2,1.6228702551863285,0
214,0.8709593132969681,0.7290496683941325,0.9361642372495493,59,0.9385621324155874,1
215,0.7840882360628316,0.7237161159965345,0.828944096273304,16,1.682546076152754,1
216,0.181817800382237,-0.5287949809502916,-0.08888829630024686,2,2.3698059044927686,0
217,0.18461453254831128,-0.006741570761268258,-0.05599986560032257,15,1.4371562988123388,0
218,0.10937448730709078,0.06397772017619457,0.03999992000016004,13,1.4293167308555583,0
219,-0.4069753245046819,0.11443655927646523,-0.04580142182880502,5,1.9066870955664172,0
220,0.0,0.04809616346924034,0.03773574225733323,17,1.4686061401908417,0
221,0.9999880001439984,0.7715126663091991,0.7716517205077469,64,0.8238031836508393,1
222,0.1249996093762208,0.038022799230874815,-0.12499963942411697,3,1.8051113445691196,0
223,0.01769906805557147,0.06211177230818055,0.06293693090154354,3,2.061022860368438,0
224,-0.1176466436000813,0.009202449753474007,-0.16666626984221472,4,1.5625134206664584,0
225,0.12631539058297708,0.030303016528931935,0.028571306122973844,3,1.6239853261576997,0
226,-0.2244891087068101,-0.06976741481883149,-0.7187432617819207,3,1.966288924555967,0
227,-0.14893521956242836,-0.023866339904651628,0.146340928020995,0,0.8545245664734378,0
228,-0.09433908864666808,0.08764929763032156,0.024390065438545647,10,1.1850609849612819,0
229,0.05747106619172573,0.019933548194834533,0.015151480716331853,4,1.710837891833949,0
230,-0.11110987655692713,0.04885988710760218,0.0,36,0.9318875908056873,0
231,0.0,0.02469134971110563,0.0,0,0.9741349118407142,0
232,-0.14035050784954073,0.016344717825534424,0.029411678200946496,1,2.055412148724337,0
233,0.7530836305544548,0.6859749823399551,0.8181786304728682,28,1.9802079362182328,1
234,-0.04395589904648665,0.13918123771418553,0.09734487430564344,7,1.8235523904864752,0
235,0.07857126020444252,-0.020118336052661747,0.10389569910766595,0,2.039099700973903,0
236,0.15747994296076465,0.06991258305396392,-0.0096153568787782,1,2.0392221473621097,0
237,0.10937448730709078,-0.06540444127137279,0.08695595463507859,0,0.9050420562578878,0
238,-0.026548602083357326,-0.05187317642369892,0.21999868000791994,2,1.9998751521581855,0
239,0.12121157025043831,0.07467530043009729,0.03797453933719242,9,1.3657117336121274,0
240,0.011494213238345114,-0.05756576106952585,-0.06923060946782449,5,1.692348942688896,0
241,0.8470558339205863,0.7703074759320931,0.9285681122567419,21,1.5896434481149637,1
242,0.8666623333549999,0.7445251398585,0.7887307280336733,36,1.2274940215877665,1
243,0.13636301653174315,-0.04808876149614237,0.028571306122973844,16,1.4680960008342159,0
244,-0.0676690202954429,-0.09371289666207709,-0.039603842760863074,1,2.309292956199594,0
245,-0.08280238954957415,-0.047761172644251046,0.06140334718417398,0,1.8845915720013253,0
246,0.21739035917235133,-0.11111098765445816,-0.0394735283939669,10,1.2864413456626043,0
247,-0.08620667360343037,0.2511009897343747,0.23076656807806073,2,2.0717468067938887,0
248,0.8749963541818576,0.7258767154319854,0.8765399634322342,41,1.362096130111755,1
249,0.04301061394425608,0.02477475803507343,-0.036697146705100804,1,1.5754435794118786,0
250,-0.2580620187546571,0.05169337699106391,-0.0704222376525169,24,1.0419419112009574,0
251,-0.15294063668010574,0.19927514571542132,-0.012499953125175904,4,1.685104011800686,0
252,0.9295735370132239,0.6868004339146977,0.8571391836892127,37,1.6259444580839877,1
253,0.021739059546545023,0.008657997413856143,-0.021276459937489826,1,1.5065400496994146,0
254,0.7851220203586272,0.7123277913317927,0.7272710743839219,15,2.0657422119887103,1
255,0.11111058201310155,0.008833917579195692,-0.13043393195261765,11,1.4219608061870357,0
256,0.1203700360091593,0.04505493020167138,0.05555540123499662,6,1.7481932888788065,0
257,-0.06451550468866428,0.01690820643422479,-0.06249980468811026,39,1.030193368755941,0
258,0.028985381222980087,-0.07365432833909762,-0.09999850002249966,12,1.44131996653851,0
259,0.10077495943807879,0.04790417010291761,0.1153841715993401,0,1.9314080559663422,0
260,-0.07437998087608044,0.13437487402355563,0.03521119321578905,1,2.178547088251787,0
261,0.7647031834005292,0.6735213314745516,0.8240717849857825,25,1.8286115565420398,1
262,0.18539294596694508,-0.01822322217091885,0.0652169659763089,0,1.8066668048702903,0
263,0.1287124889728051,-0.12395303653951273,0.13636177688486065,5,1.7962368764599386,0
264,0.08510611136347435,0.08928559470679284,-0.23684023547182526,7,1.9825707469197216,0
265,0.08955183782759189,0.029660979244517806,-0.06849286920738694,0,1.091849271401815,0
266,-0.08620645065628975,-0.052794981868029466,0.021126715929473315,14,1.4857206307913513,0
267,-0.12307635503220753,-0.011006284116532695,-0.022222172839615834,5,1.271064708476159,0
268,0.4102532544621451,-0.05971894857648187,-0.06666650000041666,28,0.9478275311015751,0
269,-0.15044207847235797,-0.04830285314509657,0.06363619008311797,0,2.0012792413223637,0
270,-0.19999925000281263,0.06644878002763185,0.07692278106622673,0,1.4833238648016613,0
271,0.13829743096564578,0.06443296478107036,0.1176463667860777,4,1.7237780415643063,0
272,0.1654131607221939,0.04967599373045768,0.0,1,2.082565401538543,0
273,0.12844001346785286,-0.171503822028637,-0.009708709586282853,3,1.8408595940331298,0
274,-0.08730137944115997,0.059929473585379436,-0.053333120000853315,1,1.6973210881870566,0
275,0.28205019724283115,-0.1644443348148878,-0.07462669859694337,12,1.482481975940606,0
276,-0.08999973000080994,-0.08425715016154096,0.007407390946538612,0,1.6295109289800476,0
277,-0.10091715343902724,-0.012195099643110366,0.14285561226129717,2,1.7411807379038629,0
278,-0.03921545559535923,0.11596380302840224,-0.012820463511037732,0,0.8057998252060634,0
279,0.06896533888274425,-0.1714282040824198,0.0,0,1.705575786661192,0
280,0.07407379972666774,0.01809953522655974,0.1525415972461156,0,1.4205553590374038,0
281,0.1958756828587128,0.039308157559045126,0.06849300994586992,4,1.850869485588907,0
282,0.18181735537565744,0.09128619341967625,0.2499968750390621,10,1.4490945987253323,0
283,-0.016393361999859177,0.16923057396472227,-0.012345633287777902,13,1.3860820576941588,0
284,-0.2075459950226697,-0.22784788495453964,0.07894705678793362,11,1.2274940215877663,0
285,-0.03571390306532429,-0.09677414672218707,0.045454421487941356,35,1.0434385678820868,0
286,0.02941163494866924,-0.004624275852852289,0.0,12,1.428661491721391,0
287,0.11199973120064514,0.17263826778019428,-0.04123698586499216,1,2.370464326581504,0
288,-0.15384437871870707,0.0360750204581442,-0.1617639922176814,36,0.9881318203468717,0
289,0.7903206685790277,0.5945933893377244,0.9999812503515559,16,2.0488418213685415,1
290,0.28124736330596894,-0.03677341514587829,0.0,38,0.9604540124921961,0
291,0.8144304708335953,0.7419351716962812,0.8461514053324847,20,1.883266214706694,1
292,0.8636324380343725,0.7471095026981925,0.8199975400073799,40,1.4549412127588761,1
293,-0.14925306304598643,0.0021978007487027953,-0.040816076636265484,8,1.420379580362099,0
294,-0.021739059546544877,0.04089217050622468,0.009615356878778328,3,1.6110185517344175,0
295,-0.07216472526373631,0.048507408387229445,-0.13636270661790956,4,1.7134264536987596,0
296,0.9152495834766942,0.7055201738892506,0.8161746702029334,39,1.2237761090345307,1
297,0.037036625518975706,0.19999981250017576,-0.16438288609772853,37,0.9625315144734518,0
298,0.0,-0.006904485533549397,0.18749929687763672,7,1.5562687860174043,0
299,0.03478251795864879,0.009411758062288394,0.007575740358166027,0,2.2122121613198935,0
300,-0.010416634114685021,-0.20661144218299032,-0.021276550475424445,0,1.5403033247009805,0
301,0.9696881543501118,0.6837936555806456,0.782606994332621,55,0.8727387403249153,1
302,0.8823451557780372,0.7126754540770811,0.7803012568910829,56,0.9228003843266203,1
303,-0.029629563786154643,0.0063391412016762785,0.16911727400601323,0,1.8681909239527892,0
304,0.028168895061006873,-0.031609181777651575,0.02222207407506179,12,1.6214849623558238,0
305,0.08695614366894046,-0.08799978880050678,0.31817747939800817,11,1.4501280670122136,0
306,0.9714202449693287,0.7909927975775529,0.9799941200352796,61,1.039782940951924,1
307,-0.08196701155652912,0.06766914749280172,0.03809512925201165,0,1.9351534761562583,0
308,-0.1604932327411132,-0.04904048035790163,-0.16666388893518438,3,1.614386012468342,0
309,-0.333331578956602,-0.047516167916089966,0.03539813611114306,11,1.442229166529721,0
310,0.16999949000153006,0.11550141443640029,-0.055117980036267646,6,1.7317264231091418,0
311,0.0,-0.11205066888963923,0.1153832840390303,37,1.0424809551366976,0
312,0.031249707033996443,-0.21843674242280012,0.007299254089224597,31,1.083066806741472,0
313,0.775860062430873,0.7017540501974241,0.763151869853659,22,2.2343644553543207,1
314,0.9666570000966657,0.6633155829413323,0.80999757000729,60,0.8379274115734413,1
315,0.194442824087577,0.016055034824517266,0.12244822990879645,28,0.8343439564729113,0
316,0.22556340098480993,0.05934063977781097,-0.03809512925201165,1,1.8864455078751339,0
317,0.10526282548581417,0.03581660351721907,-0.042552919874979514,4,1.7976264000501616,0
318,0.8999932500506246,0.7466824800907792,0.8307673136138917,58,1.07380569781231,1
319,0.06299197718430585,-0.015904563078789572,0.028846070636334726,3,1.9185668808786662,0
320,-0.17857047194390038,-0.01870747344856781,0.04761870748542271,16,1.4952692774997778,0
321,0.8074056131727115,0.7454905337732262,0.8085080579530065,14,2.187696843292578,1
322,0.7970979836319552,0.6682689094861012,0.8999730008099757,28,1.581573040803287,1
323,-0.09473654293723292,0.01482325604677673,-0.23076390544833575,4,1.7160838616526641,0
324,0.8345845836437964,0.7239995656002607,0.7870348508291181,19,2.3425713328388107,1
325,0.8113161623613452,0.6546902267323992,0.7746462507473577,34,1.18083954137381,1
326,0.16128876172166082,-0.011532119506365847,0.09999940000360001,31,0.9050420562578878,0
327,0.8372073553317319,0.6467380759705283,0.8251730940424601,19,2.2435926246020106,1
328,0.015384544379025889,0.03714282530614976,-0.013333280000213285,0,1.0081441150966437,0
